Gene	Log2 Fold Change	p-value
ENSDARG00000097353	0.7234136416607306	0.0034702027717945713
si:dkey-192l18.10	0.6095096505506243	0.0034703927786425243
zgc:77151	0.9857092461263526	0.0034718327867952594
snrpg	1.032651978375745	0.003472554678561551
ENSDARG00000110856	-0.46873277559591037	0.00347772603331118
LOC100149015	-1.3700908220555843	0.003480320298361574
tnfrsf1b	0.7280519450771635	0.003483549922478027
bag1	0.7913867026134299	0.0034851119175567337
nmt1b	0.8308241452296545	0.003493467075959513
ccnq	0.785405094821759	0.003493743411197185
hoxd13a	1.5154741711533692	0.003494509046085723
ENSDARG00000092180	-inf	0.0034954855949630827
fut9b.6	1.280223987095854	0.0034955531100187088
abcf3	0.9685899861788367	0.0034986972299092065
loxl4	0.863220222522657	0.0035048301819097767
ENSDARG00000117275	0.8772425269843201	0.0035117869183567004
slc2a8	-0.8889822572899199	0.0035134801384621626
pacrg	0.9505945009945667	0.0035171704663472304
gjc4b	-0.5684016000116218	0.0035173436633051734
creb5b	1.5197385261409748	0.003518064249267639
LOC110439293	1.0690547668123138	0.00351823401009946
si:dkey-83f18.10	-inf	0.0035220843192415494
emc3	0.7545178174323676	0.0035229902148817245
ENSDARG00000099832	1.390886906589313	0.0035233586072340515
ENSDARG00000090038	1.4723879166882718	0.0035239279846173764
myadma	0.44745336816403075	0.0035239669770693186
ENSDARG00000117827	1.7695800325833548	0.0035324877703968066
ENSDARG00000096312	0.7694328956280405	0.0035352729233235243
ENSDARG00000101069	2.426231799493885	0.003541437293955808
ctu1	0.9043004687874213	0.0035464929937614347
si:dkey-207l24.2	0.8490431983928312	0.0035480003554645857
klhl13	0.7758800513908577	0.0035483106894044817
ENSDARG00000099837	0.7751541883058987	0.003550702536341045
si:ch211-257p13.3	0.8138035230090006	0.003555044872754461
fermt1	0.8041334053959999	0.0035556685526925117
pik3r5	0.37536090900542346	0.0035574813601914825
ddx47	0.46042321384543977	0.0035575711384505473
iqce	0.8790169753687306	0.003558379225947164
mettl21e	0.8904903262009259	0.0035617059966063305
rpa1	0.8129322937073968	0.0035631476717556715
LOC101885347	0.8252712931853501	0.003563750539912305
ENSDARG00000103054	1.6246593820672397	0.0035681180470370265
pimr186	0.9497989817592378	0.003573569288631112
cd44b	2.427487127953275	0.003576872648409241
frs2b	0.6755439139399689	0.0035774244972511617
eif4enif1	0.6437504453654979	0.003578088747582782
si:ch73-236c18.3	-1.2392499420129468	0.003579691412150667
mfap4.7	1.6983077866244398	0.003581436181579972
klhdc7a	0.8390345305119182	0.0035845425979039087
maip1	0.9224293051279081	0.0035846032370359772
trhra	-2.158174724918873	0.003584769976670954
ENSDARG00000100911	1.4646734080631372	0.0035852915617254413
tuba1b	1.0148917054717324	0.0035855827742201853
rnaset2l	1.2556514324229875	0.0035920370527525573
thbs1a	0.657444376681813	0.0035925046307578768
si:dkeyp-2e4.5	0.9748963396782875	0.0035929494346211427
brd7	0.9737410192007987	0.003596064813912469
prpf38b	0.690689286018787	0.003597048678195198
ENSDARG00000097048	0.6780403076634981	0.0036011376028487925
stx6	0.7156487258388867	0.0036037051901041755
or90e2	0.5237738796924478	0.0036045687351754945
ENSDARG00000097917	-inf	0.0036099839777482485
fbxo38	0.6653718843259534	0.003610002081355352
ino80b	0.671386378337062	0.0036115294425763758
elp2	0.7534575450385601	0.003613372447294688
LOC567978	-1.0365327509107545	0.0036189356587635357
ENSDARG00000061060	1.0364483765006596	0.003620384923526824
ccdc33	0.8078547180343786	0.0036271247720323124
creb1a	0.7716566900337661	0.003627933489909177
dph5	0.7944621972820619	0.003629663342776933
ENSDARG00000117658	0.8281396390108102	0.003633067543069648
hbae1.2	1.2393530315576893	0.0036338693285985317
dph3	1.1265705987563557	0.003634319357701068
zp3d.1	1.1054814064361533	0.0036379356335411706
ENSDARG00000093939	-inf	0.003638014802413246
rps6kb1b	0.7639887196254371	0.003640211410766527
rhbdl2	0.8773585375829611	0.0036407222364724027
mpc2a	0.8785040953559304	0.0036499411312367813
ENSDARG00000094034	-1.7754307258161803	0.003651699779070834
dapk3	1.1762925179577342	0.003651952859822184
sirt7	-0.8779927738804977	0.003653107048293695
si:ch211-215a10.4	1.134657323440965	0.003660323444337645
ENSDARG00000104298	1.5352691621688588	0.0036624897123844567
zgc:113691	0.9326949103584077	0.003663975725530354
rnmt	0.7104768084437858	0.003665925631183046
admb	0.6454593842663982	0.003666836766481537
lyrm4	0.6263953588082725	0.003666839347723587
nkl.3	-1.7600105399757486	0.003667765707630971
marveld2a	0.7121256131451684	0.0036699561670479664
otub1a	0.8998334172527938	0.0036728208346783094
trim24	0.8359769323341025	0.003674521706326528
LOC101885372	-inf	0.003674709808720375
ehd1a	0.7725155277237602	0.003674760600346391
ENSDARG00000095219	-inf	0.0036760281995996302
LOC100332191	0.4964013205385888	0.003679089626411412
gnb5a	1.01468417708505	0.003681131426096298
otx2b	0.834463535729168	0.0036813931687739105
wdr46	0.49560573273782915	0.0036824996015843016
zgc:136439	0.7921717224921119	0.00368605497423339
ENSDARG00000099508	-inf	0.003690740375821417
ppil3	1.1476769290198665	0.0036928294355340527
si:dkey-34k9.3	-0.6727187763806884	0.0036959861866641573
ENSDARG00000093040	1.6905385074090662	0.0036991693970199954
si:ch211-267e7.3	0.7138787447668031	0.003703077063869655
hey2	0.8690374511546824	0.003708449411988467
mhc1uma	1.2540337470439107	0.003709643738029819
ENSDARG00000115195	1.148079798588641	0.003712917914185631
si:dkey-182g1.4	0.764932207781658	0.00371321704598487
alas2	1.0827256925487188	0.0037169974516035294
banp	0.78762832255531	0.003717406231343897
si:ch211-285c6.3	-4.795562724366488	0.0037174151982322257
ENSDARG00000114762	2.353285936245132	0.0037199305101751233
ubn2b	0.896970690015013	0.0037252514389974766
prob1	1.0451346670356254	0.0037252943801682594
bag6	0.8361181773706924	0.0037254495084807306
ENSDARG00000092348	0.8404176808673056	0.0037256151538940605
mtx2	0.714200107695061	0.003733739820908171
ENSDARG00000021611	0.8696820210496394	0.003734404984843152
ENSDARG00000096758	0.8786884261244601	0.0037363011066469947
poc1bl	0.8305043512976453	0.003736930842924632
smc1al	0.8112314376408852	0.0037372030908781927
rae1	0.8812271259447986	0.0037382663864348694
yme1l1b	0.7644849691251875	0.003744314340927386
sh3bp4	1.9702708210425055	0.0037464554815538676
ccdc18	0.627840228795878	0.0037475256901191223
camk2g1	0.8382378448346954	0.0037516868283065195
ENSDARG00000101828	0.6652859772384413	0.0037550350447027978
usp7	0.608332956287155	0.0037572552310467925
sdhaf1	0.7744274467020685	0.0037574145131540637
foxi1	-0.7882412569325121	0.0037649993005751826
ENSDARG00000092454	1.029682179567345	0.003766629244725127
ENSDARG00000117216	1.3961086747212044	0.003766870766473849
NCAM2	1.1030179648464473	0.0037680955375719244
abi1a	0.8342527734084589	0.003768919075435129
clcn3	0.6191290229406536	0.003770530744179372
ENSDARG00000104309	0.7041090373656301	0.0037730527450627613
sorbs3	0.7346671868939603	0.003774962732250293
foxj2	1.0364055890632435	0.003775983413852229
mapk15	0.7948689453179728	0.0037773905941151883
snapc3	0.7033778638994176	0.003779411080150024
fibpb	0.6376309128687244	0.003780182855631055
ENSDARG00000099359	0.5483311439590489	0.003784820516778469
si:ch211-152c8.5	0.6882229876651256	0.003785141975840483
tex55	1.0134912059575734	0.0037946555900660226
igbp1	0.8148688141674674	0.0038012607010432064
wdsub1	2.7648588871222897	0.003802004705451554
smarcd2	0.7481313888390017	0.003803585316614051
uap1	0.7077420798231198	0.0038059495501334144
cep131	0.7035278871373036	0.0038094553308707225
p2rx7	1.3911882484627622	0.0038116981132330723
ccnb1ip1	1.5189222146385422	0.0038124979714522483
arl15b	1.6292135952502986	0.0038197760667618686
rbbp8	0.6702164346190985	0.0038226688756266805
zgc:101040	1.0585822725506664	0.0038236225810816637
or91a2	0.9532380331936894	0.003823866864052634
ENSDARG00000096194	1.390607004786924	0.003833649447698783
rnf214	-0.5748766366583777	0.0038341672740325352
e4f1	0.7921156991078135	0.0038350444950695367
ENSDARG00000116629	-inf	0.0038355311274637875
gon4la	0.6109260398645208	0.003836044719108993
psmb3	0.9236908764739675	0.0038394904023179278
mfng	1.197633245831928	0.0038406858559785206
bzw1a	0.7384929977121821	0.0038408176532924543
ENSDARG00000094997	-5.301046229729949	0.003844643612891846
ptrh1	-0.7944481048666324	0.003845163570961373
kiss1ra	2.681455027689241	0.003846008225330973
si:dkeyp-51b9.3	0.9256516854704856	0.0038473009288985636
bmal2	1.159773593386557	0.0038476837150038454
taok3a	0.5357055404709502	0.0038514554162411676
si:dkey-22p6.2	0.9823175529759052	0.003853261679491757
chia.3	1.0890613328916177	0.0038534826693851134
ENSDARG00000100188	0.8289805932526109	0.003855674455568964
nf2b	0.5729650383234135	0.0038569565691407353
ENSDARG00000117434	1.902477741035042	0.0038598708698834396
ENSDARG00000100511	1.0189030092935178	0.0038615764708763217
itgb1bp1	1.0827572759584316	0.003867389641048043
arhgef12a	0.6969830883453506	0.003872109736624717
ikbip	0.8779282972160896	0.0038742059764443637
kpna3	0.795715957000419	0.003878965260019311
ENSDARG00000097286	2.428343472337887	0.0038794100705931383
npm1a	-0.4579658006353933	0.0038794899834506957
slf2	0.7148107233608749	0.0038813660761007913
si:ch211-59o9.10	1.0045791674819797	0.0038824345396628298
vps4b	0.768989433532356	0.0038829515699951014
kcnk10a	1.2455756346445328	0.0038870867057464757
ENSDARG00000097666	1.4271880538677415	0.003888823815876067
waca	0.6322970777315173	0.003890332406658497
thnsl2	0.8635245167621756	0.0038912460039815734
TADA1	0.9002395684003643	0.003891575920061694
ifit9	-inf	0.003891640259640123
eif2ak4	0.6754045603262101	0.0038929049264783476
ENSDARG00000116673	-inf	0.0038986653291113453
ENSDARG00000092085	1.7762518350316896	0.003900780827389828
chd4b	0.8112562822121447	0.0039041218089220613
gsdf	1.362384770008917	0.0039043619709812996
si:cabz01069013.3	1.8107705057258638	0.0039046483243638493
lrrc74b	1.6699461739976844	0.003907231012793322
ENSDARG00000092713	2.5341870432190565	0.003908654974866642
si:dkey-122a22.2	1.2099944156155458	0.003913787130598016
ENSDARG00000077023	1.6582216686676128	0.00391403874351326
rhot2	0.7666527837905204	0.003915265559273435
cpeb3	1.3292103945742	0.003916392994984816
lpcat1	0.8315817303984959	0.00391699833248952
ccnk	0.7470896222002936	0.0039226191419626626
ywhae1	0.7502897468093136	0.003924960098329407
cfap299	1.0456718209006248	0.003926358908715165
ENSDARG00000114444	0.639521504755638	0.003933564076275244
SNORA62	1.7508188765082486	0.003934002046776675
znf648	0.4398696547400536	0.00393509603237863
akr1b1.2	0.5045011133817318	0.003936012584328682
mak	0.7935499611162665	0.003936725268960385
polr3d	0.6051499273443218	0.003937183036435401
nfatc3a	0.7409909113232835	0.00394169463151579
kcng4b	1.0185599499827707	0.003942020611491484
tmem104	0.5793532540336891	0.00394362019165125
bin1b	0.7301134304735044	0.003947267923347308
notch1a	0.8783569735498974	0.003947719905580982
ENSDARG00000100303	1.124266935991545	0.003955432040215726
wt1a	1.0733306953089294	0.003979601002228294
si:ch73-111e15.1	-0.49875635380876876	0.003982291594318979
mplkip	0.8240980007203108	0.003985394951189681
si:dkey-43k4.5	0.7178596513954093	0.0039855331153860465
mlphb	1.0145482596293642	0.003988348494521239
LOC568664	0.6331389656096689	0.003991730226653334
ENSDARG00000098316	0.7925996555197499	0.003994261116617384
msx1a	1.2452234191903753	0.003994706105432594
ENSDARG00000098888	0.6214881267295264	0.0039957381020515655
ENSDARG00000105247	-inf	0.003999383175854464
calr	0.9389378052399298	0.004004429523494471
rasa3	1.0425112437182125	0.004005600905123594
ENSDARG00000093921	1.0446267904293134	0.004006371601791909
ENSDARG00000068593	1.5763122021735796	0.004008583262347759
ENSDARG00000103934	1.8958307089426822	0.004010771012537459
gucy2g	-1.1310250263664683	0.004017376139007462
dntt	-inf	0.004018855229549611
laynb	1.531295867054905	0.004020179072057201
cryzl1	0.7885730507917694	0.004022352619292413
zgc:153675	0.8804945165618762	0.004022368849539128
ENSDARG00000105455	-inf	0.004024770141631114
42sp43	0.7948212781712699	0.0040247909890680465
ENSDARG00000115017	2.363924209380102	0.004025729196681368
cetn3	0.8712487156980264	0.004027239987498925
oprm1	3.0466958159299984	0.004029860452128425
ENSDARG00000080499	-inf	0.004034739768875123
LOC110438227	1.4007784357081874	0.004041539318261999
ENSDARG00000111669	1.6974827154918806	0.004041658911539037
si:ch73-269m14.3	1.5407897312747703	0.004044815300875957
fsd1	1.10730536183127	0.00404558077318246
prpf3	0.47909058387960857	0.004051147840345451
LOC110437708	1.2110088360453983	0.0040579556990644515
bckdk	0.6505073538028482	0.004059298833626187
ube2f	0.636233706609992	0.0040619595527720065
msl1b	0.6907999112617967	0.0040634239844136895
smap1	0.7829507137640562	0.004064100793515674
rab3db	0.7886874324107904	0.0040644259087318346
ENSDARG00000105395	0.6490023256403963	0.004065017525032867
rtn4ip1	0.7320905792208514	0.004065429219924403
otogl	0.7068698717213726	0.0040656686114316
ENSDARG00000096834	0.6726657833491874	0.004066971798282634
zgc:193790	1.3906534642189274	0.004067296010279893
rpl21	0.6886430758282402	0.0040694442952217596
si:ch1073-335m2.2	0.6288828941473715	0.004072998509932368
ENSDARG00000093189	-1.517403720870163	0.004075539990485613
rbfa	0.7001468879029821	0.004079425230738734
ENSDARG00000074062	-1.3110628962839004	0.004079981605976263
LOC100334707	1.0335302984158796	0.004080132458453212
cst3	0.25233367239743265	0.004084593347244079
tesmin	-inf	0.004088724131931267
aep1	1.7946028340725029	0.00409092492469499
sox5	0.9111656199120082	0.004096473407012149
si:dkey-226l10.6	0.6643361953456046	0.004097096402440651
myct1b	0.9268344247741707	0.004097589779336177
taf5	0.9088289873249773	0.004101573257880455
slc25a18	0.5727528380857985	0.004108294433555844
ifi27.3	0.6774738982933758	0.004111724989550378
zgc:113220	0.9760984118735602	0.004119048385274615
sc:d156	0.8593848083422941	0.004119285424261585
zgc:171459	0.7571280843245365	0.00411947410233956
ENSDARG00000092574	1.1653492844608977	0.004122842295469865
celf1	0.6384616594547418	0.004128047339389622
ENSDARG00000097744	1.7785235803490353	0.004128708501544066
ENSDARG00000097519	0.47697487826304436	0.0041290871848708634
LOC100536946	1.2091834981777712	0.0041304507447514965
bcl7a	0.9407622438082354	0.00413640992620193
LOC103910140	1.2206046619918012	0.004136825211419037
ENSDARG00000111781	1.5592394259303664	0.004140308355091051
si:ch211-209l18.2	1.329300571739336	0.004141020687031579
si:ch211-1e14.1	1.277844422158876	0.004143854770541743
si:ch73-347e22.4	0.6688493124057674	0.00414622359724488
txndc5	0.9819276591457323	0.004147656272921785
sfrp1b	0.9550624172315605	0.004148708685786802
ENSDARG00000089304	0.8540609284220696	0.00414895551725897
snx1b	0.8291353704392729	0.0041506672588466275
gtf2h3	0.9436136676815204	0.004156833848569773
prss60.3	1.7000467334331664	0.004157177219391177
nt5c1bb	1.42467109365396	0.004158112348863211
slc18b1	0.8791971523712928	0.00416508227611364
wu:fb14d09	1.1620083529339147	0.004170701293036154
ccdc166	1.6494610426993208	0.004172900423554416
slc29a1a	0.6774600623261136	0.004172940366200587
ENSDARG00000114730	0.6803311586747356	0.004179069444496914
ptprfb	0.7234006428035159	0.004179985660158018
fkbp7	1.0130050328297269	0.004181152231452076
polr1a	0.4431156552997628	0.004182249594136148
ENSDARG00000099126	1.7068758774643822	0.004182970780995734
ENSDARG00000096235	1.4065157475675114	0.004183376007684195
ENSDARG00000113192	2.0211563704377675	0.004184189849008897
mrpl15	0.8346427730654363	0.004185563111687763
dre-mir-429	1.5174930902715191	0.00418710718992616
si:dkey-61f9.1	1.2532891450889896	0.0041880951434126665
pik3c3	0.6180480064403269	0.004192804253904528
si:ch1073-416j23.1	1.0411791574933984	0.004195960926416864
hcfc1b	0.7873376310480296	0.0041969470944353045
ccna2	0.8191437176343309	0.0041972079638023605
prf1.6	0.6140787818364427	0.0041991798096914735
elmod3	1.0550787617610449	0.004199798096929261
fermt2	0.5812870911087518	0.00420125471613371
plxnb2a.3	1.3752979463672086	0.0042039541838689515
ENSDARG00000105520	0.76116279901346	0.0042061624111674936
zp2.5	-1.1034610489013557	0.004211516202813055
rpl28	0.6306094978562425	0.004212980477082763
pcmtl	0.6359723792837514	0.004213593925314289
prr12a	0.7621689005878106	0.0042150338356869025
ENSDARG00000113081	2.8060251819827986	0.004216412343541043
thoc3	0.8151113261947156	0.004218235272090962
opn7c	1.6692408522298947	0.004220940746070371
si:ch211-214p13.8	0.5440161489476978	0.004221576143886144
zgc:173742	0.5059820021018779	0.004226722708563138
cpsf2	0.8649909235197508	0.004227220497409736
zgc:86764	0.816546245255684	0.004229108031264953
